"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",50566,-3.59421141658849,5.67793868648921e-13,4.75743924255405e-12
"5FU_6","5FU","6h",50567,-0.260295603461888,1.61143452617117e-06,6.18155458457967e-06
"5FU_6","5FU","6h",50599,-0.802223166865376,2.7363221084434e-10,1.72102126042719e-09
"5FU_6","5FU","6h",50646,-0.731954656080267,1.1791421542665e-05,3.95876237905297e-05
"5FU_6","5FU","6h",50658,-0.300745444317792,3.81880189756658e-09,2.09257691329759e-08
"5FU_6","5FU","6h",50663,-0.297552035096018,1.16006112579732e-08,5.96380417691774e-08
"5FU_6","5FU","6h",50672,-0.505345647420568,0.00338954407165282,0.00722910674367455
"5FU_6","5FU","6h",50676,-0.690599580587918,0.00147434499844132,0.00340111223764701
"5FU_6","5FU","6h",50678,-0.832679974042445,1.15366396872167e-17,1.51675026203931e-16
"5FU_6","5FU","6h",50688,-0.501087179157037,1.43971637353091e-05,4.73742529965382e-05
"5FU_6","5FU","6h",50689,-0.135650334272268,0.00285953545401203,0.00620141245681584
"5FU_6","5FU","6h",50719,-0.751310305126765,2.24609864498789e-18,3.17375919215085e-17
"5FU_6","5FU","6h",50871,-0.451128123870881,2.09732423732381e-07,9.14453473637228e-07
"5FU_6","5FU","6h",50938,-0.487331448072692,1.05592560195112e-07,4.74612143631765e-07
"5FU_6","5FU","6h",50993,-0.212393288826206,1.21879667939281e-08,6.23492684424711e-08
"5FU_6","5FU","6h",53982,-0.283410668344491,1.784901741167e-05,5.77148632324918e-05
